Winner,Popularity,Vote_Average,IMDb_Rating
False,19.7,8.0,8.1
False,5.6,6.8,7.6
True,5.6,6.8,7.6
False,5.6,6.8,7.6
False,5.6,6.8,7.6
False,5.6,6.8,7.6
True,27.7,7.8,8.0
False,5.4,7.1,7.6
False,16.8,6.9,7.2
False,16.8,6.9,7.2
False,11.0,7.5,7.6
False,11.0,7.5,7.6
False,11.5,6.6,6.5
True,8.8,7.1,7.4
False,8.8,7.1,7.4
True,8.8,7.1,7.4
False,24.8,7.5,7.6
False,24.8,7.5,7.6
False,24.8,7.5,7.6
False,2.4,6.8,7.2
False,2.4,6.8,7.2
False,10.6,7.2,7.5
False,10.6,7.2,7.5
False,2.8,5.2,6.3
False,14.2,7.0,7.4
False,14.2,7.0,7.4
False,5.5,6.6,7.2
False,5.5,6.6,7.2
False,5.5,6.6,7.2
False,29.2,6.5,6.8
False,8.3,6.6,7.1
False,8.3,6.6,7.1
False,8.3,6.6,7.1
False,2.0,4.5,5.7
False,7.8,6.4,7.0
False,1.1,5.2,5.4
False,3.4,5.7,6.4
False,22.9,6.7,6.8
True,6.1,6.6,6.9
False,6.1,6.6,6.9
False,73.7,8.2,8.6
True,73.7,8.2,8.6
True,73.7,8.2,8.6
False,73.7,8.2,8.6
False,73.7,8.2,8.6
False,9.8,6.6,7.0
True,9.8,6.6,7.0
True,9.8,6.6,7.0
False,9.8,6.6,7.0
False,9.8,6.6,7.0
False,9.8,6.6,7.0
False,8.0,7.5,7.6
True,43.9,7.8,8.0
False,43.9,7.8,8.0
False,43.9,7.8,8.0
False,43.9,7.8,8.0
False,108.1,8.6,9.0
False,108.1,8.6,9.0
True,108.1,8.6,9.0
True,108.1,8.6,9.0
True,108.1,8.6,9.0
True,108.1,8.6,9.0
False,13.9,7.1,7.3
False,13.9,7.1,7.3
False,13.9,7.1,7.3
False,7.9,7.2,7.8
False,23.1,7.1,7.4
False,14.5,7.3,7.6
False,12.2,7.5,8.0
False,12.2,7.5,8.0
False,12.2,7.5,8.0
False,12.2,7.5,8.0
False,12.2,7.5,8.0
False,14.2,7.4,7.5
False,48.1,7.4,7.7
False,48.1,7.4,7.7
False,48.1,7.4,7.7
False,48.1,7.4,7.7
True,48.1,7.4,7.7
True,7.1,6.9,7.4
False,7.1,6.9,7.4
True,7.1,6.9,7.4
False,7.1,6.9,7.4
False,7.1,6.9,7.4
False,63.9,6.7,7.1
True,11.4,7.2,7.7
False,11.4,7.2,7.7
False,11.4,7.2,7.7
False,11.4,7.2,7.7
False,11.4,7.2,7.7
False,11.4,7.2,7.7
False,18.8,7.5,7.7
False,8.0,7.5,7.8
False,8.0,7.5,7.8
False,8.0,7.5,7.8
False,19.6,7.2,7.3
False,19.6,7.2,7.3
False,9.8,7.2,7.8
False,27.1,6.9,7.2
False,12.1,7.0,7.3
False,12.6,6.7,6.9
False,8.8,6.9,7.3
False,8.8,6.9,7.3
False,20.9,6.9,7.1
True,20.9,6.9,7.1
True,20.9,6.9,7.1
False,20.9,6.9,7.1
False,20.9,6.9,7.1
True,20.9,6.9,7.1
True,20.9,6.9,7.1
False,8.8,6.0,6.4
True,8.8,6.0,6.4
False,8.8,6.0,6.4
False,16.5,7.4,7.6
False,16.5,7.4,7.6
True,16.5,7.4,7.6
False,16.5,7.4,7.6
False,16.5,7.4,7.6
True,14.6,6.9,7.3
False,14.6,6.9,7.3
False,14.6,6.9,7.3
False,16.6,6.7,7.1
False,6.7,5.8,6.3
True,14.6,6.8,7.2
True,10.3,7.4,7.6
False,10.3,7.4,7.6
False,10.3,7.4,7.6
False,10.3,7.4,7.6
False,10.3,7.4,7.6
False,7.1,6.5,7.0
False,7.1,6.5,7.0
False,7.1,6.5,7.0
True,7.1,6.5,7.0
False,7.1,6.5,7.0
False,7.6,6.3,7.2
False,12.7,7.8,8.0
False,16.3,7.2,7.6
False,6.7,6.0,6.8
False,141.7,7.7,7.9
False,62.8,7.4,7.7
False,14.4,7.1,7.5
False,14.4,7.1,7.5
False,14.4,7.1,7.5
False,14.4,7.1,7.5
True,14.4,7.1,7.5
False,28.1,7.1,7.2
False,14.3,7.0,7.1
False,14.3,7.0,7.1
False,14.3,7.0,7.1
False,14.3,7.0,7.1
False,38.4,7.1,7.7
False,38.4,7.1,7.7
True,38.4,7.1,7.7
False,38.4,7.1,7.7
False,38.4,7.1,7.7
False,38.4,7.1,7.7
False,38.4,7.1,7.7
False,4.5,6.5,7.5
False,4.5,6.5,7.5
False,4.5,6.5,7.5
False,4.5,6.5,7.5
False,4.5,6.5,7.5
False,60.8,7.5,7.7
False,60.8,7.5,7.7
False,32.4,8.1,8.3
False,2.1,6.5,7.2
False,4.0,7.1,7.4
False,20.5,6.4,6.8
False,3.3,6.0,6.3
True,3.3,6.0,6.3
False,3.3,6.0,6.3
False,42.4,7.2,7.8
False,30.7,6.7,6.8
False,29.8,7.2,7.3
False,11.0,7.7,8.0
False,11.0,7.7,8.0
False,11.0,7.7,8.0
False,13.7,7.5,8.0
True,13.7,7.5,8.0
True,30.7,7.7,8.0
True,30.7,7.7,8.0
True,30.7,7.7,8.0
True,30.7,7.7,8.0
False,3.1,6.0,6.3
False,2.4,6.0,6.9
False,8.7,6.0,6.7
False,3.1,5.5,7.4
False,3.1,5.5,7.4
False,3.1,5.5,7.4
False,6.6,6.9,7.3
False,6.6,6.9,7.3
False,6.6,6.9,7.3
False,29.1,8.1,8.2
False,29.1,8.1,8.2
False,29.1,8.1,8.2
True,11.1,7.2,7.5
False,23.6,6.6,6.7
False,6.6,6.9,6.9
False,2.2,6.6,7.4
False,2.2,6.6,7.4
True,2.2,6.6,7.4
False,2.2,6.6,7.4
False,2.2,6.6,7.4
True,12.3,7.3,7.5
False,12.3,7.3,7.5
False,12.3,7.3,7.5
False,1.1,5.5,6.2
False,11.0,6.7,7.3
False,20.7,7.7,7.7
False,20.7,7.7,7.7
False,20.7,7.7,7.7
False,20.7,7.7,7.7
False,7.0,7.4,7.5
False,7.0,7.4,7.5
False,7.0,7.4,7.5
False,9.6,6.1,6.8
True,42.0,7.5,7.9
True,42.0,7.5,7.9
False,6.5,7.3,7.6
False,18.5,7.4,7.5
False,18.5,7.4,7.5
False,18.5,7.4,7.5
False,18.5,7.4,7.5
False,16.7,6.8,6.5
False,21.7,6.3,6.3
False,11.5,7.5,7.7
True,11.5,7.5,7.7
False,20.0,7.8,8.1
False,20.0,7.8,8.1
False,20.0,7.8,8.1
True,20.0,7.8,8.1
True,20.0,7.8,8.1
False,1.2,6.8,6.7
False,8.3,7.0,7.7
False,8.3,7.0,7.7
False,8.3,7.0,7.7
True,23.6,7.6,7.8
False,23.6,7.6,7.8
False,23.6,7.6,7.8
False,23.6,7.6,7.8
False,1.5,5.0,6.1
True,13.4,7.7,7.9
False,13.4,7.7,7.9
False,13.4,7.7,7.9
False,14.7,7.6,7.3
False,25.9,7.9,8.1
False,21.6,7.1,7.3
False,117.2,8.2,8.6
False,117.2,8.2,8.6
False,117.2,8.2,8.6
False,117.2,8.2,8.6
False,5.8,6.9,6.5
False,5.8,6.9,6.5
False,12.9,6.9,7.0
False,7.3,6.4,6.4
False,7.3,6.4,6.4
False,1.7,6.3,6.7
False,21.8,7.2,7.3
False,5.0,6.9,7.4
False,5.0,6.9,7.4
False,11.9,6.8,7.2
False,11.9,6.8,7.2
True,14.9,7.5,7.5
False,36.1,7.8,7.8
False,14.6,7.7,7.9
True,2.6,7.0,7.3
False,2.6,7.0,7.3
False,7.4,5.9,6.4
False,6.3,7.3,7.5
False,6.3,7.3,7.5
False,6.3,7.3,7.5
False,8.3,7.3,7.5
False,8.3,7.3,7.5
False,3.3,5.2,6.6
False,3.8,6.7,7.5
False,3.8,6.7,7.5
False,11.8,6.7,7.2
False,1.3,5.6,6.4
False,1.3,5.6,6.4
False,2.7,6.9,7.1
False,8.6,6.6,7.5
False,8.6,6.6,7.5
False,8.6,6.6,7.5
False,4.3,5.4,5.6
True,11.9,7.8,8.1
True,11.9,7.8,8.1
False,1.1,6.0,6.7
False,24.3,8.3,8.4
False,24.3,8.3,8.4
False,24.3,8.3,8.4
False,24.3,8.3,8.4
False,24.3,8.3,8.4
False,24.3,8.3,8.4
False,24.3,8.3,8.4
True,10.3,7.1,7.3
False,4.4,6.1,6.8
False,28.3,7.2,7.3
False,9.9,6.8,7.2
False,9.9,6.8,7.2
True,9.5,6.8,7.3
False,9.5,6.8,7.3
False,9.5,6.8,7.3
False,5.3,6.6,7.0
False,5.8,5.7,5.9
True,14.7,6.4,6.9
False,14.7,6.4,6.9
True,6.9,7.1,7.4
False,1.0,6.5,6.8
False,16.5,7.6,7.9
True,16.5,7.6,7.9
False,2.3,5.4,6.6
False,26.2,7.1,7.4
False,26.2,7.1,7.4
False,26.2,7.1,7.4
False,26.2,7.1,7.4
False,26.2,7.1,7.4
False,58.7,8.1,8.2
False,58.7,8.1,8.2
False,58.7,8.1,8.2
False,15.7,6.8,7.1
False,15.7,6.8,7.1
False,2.6,5.8,6.1
True,13.3,6.7,7.3
False,13.3,6.7,7.3
False,13.3,6.7,7.3
True,13.3,6.7,7.3
False,16.6,6.1,6.0
False,79.0,8.1,8.6
False,14.8,7.1,7.4
True,14.8,7.1,7.4
True,14.8,7.1,7.4
False,14.8,7.1,7.4
True,14.8,7.1,7.4
True,14.8,7.1,7.4
True,14.8,7.1,7.4
True,13.4,7.1,7.3
False,13.4,7.1,7.3
False,13.4,7.1,7.3
False,5.1,6.5,6.8
False,9.0,6.4,6.9
False,5.8,7.0,7.2
False,9.3,7.4,7.1
False,9.1,6.4,6.6
False,14.3,8.0,8.0
False,7.7,6.5,6.8
False,29.1,7.4,7.5
True,12.7,6.2,6.7
False,12.7,6.2,6.7
False,12.7,6.2,6.7
True,18.6,7.0,7.1
False,17.9,7.5,7.9
False,1.7,4.9,6.0
False,1.7,4.9,6.0
True,15.3,7.4,7.7
False,15.3,7.4,7.7
False,15.3,7.4,7.7
False,17.9,7.0,7.2
False,17.9,7.0,7.2
False,10.0,7.1,7.0
False,15.0,7.1,6.8
False,15.0,7.1,6.8
False,15.0,7.1,6.8
False,5.1,6.7,7.3
False,4.6,7.1,7.5
False,22.9,8.2,8.3
False,22.9,8.2,8.3
False,22.9,8.2,8.3
False,22.9,8.2,8.3
True,22.9,8.2,8.3
True,22.9,8.2,8.3
True,22.9,8.2,8.3
False,8.1,6.3,7.2
False,88.5,6.9,7.1
False,88.5,6.9,7.1
False,3.7,5.8,6.9
True,20.4,7.5,7.8
False,20.4,7.5,7.8
False,20.4,7.5,7.8
True,20.4,7.5,7.8
True,20.4,7.5,7.8
False,20.4,7.5,7.8
False,11.1,7.5,7.8
False,11.1,7.5,7.8
False,11.1,7.5,7.8
False,24.7,7.0,7.5
False,24.7,7.0,7.5
False,27.6,7.2,7.5
False,27.6,7.2,7.5
True,27.6,7.2,7.5
True,27.6,7.2,7.5
False,27.6,7.2,7.5
False,27.6,7.2,7.5
False,27.6,7.2,7.5
False,8.6,7.2,7.7
False,8.6,7.2,7.7
True,8.6,7.2,7.7
False,8.6,7.2,7.7
True,9.5,6.9,7.2
False,1.2,6.6,7.2
False,8.3,7.3,7.8
True,8.3,7.3,7.8
True,8.3,7.3,7.8
False,11.2,7.1,7.5
False,11.2,7.1,7.5
False,11.2,7.1,7.5
False,11.2,7.1,7.5
False,1.6,5.2,6.0
False,38.4,7.1,7.2
False,23.9,7.4,7.7
False,23.9,7.4,7.7
False,23.9,7.4,7.7
False,23.9,7.4,7.7
False,23.9,7.4,7.7
False,23.9,7.4,7.7
False,23.9,7.4,7.7
False,10.1,7.1,7.5
True,9.8,6.8,6.9
False,1.2,7.0,7.1
False,4.0,6.8,7.0
False,2.1,6.0,6.9
False,2.1,6.0,6.9
False,13.8,7.9,8.1
False,13.8,7.9,8.1
False,6.1,6.8,7.2
False,6.1,6.8,7.2
False,6.1,6.8,7.2
False,6.1,6.8,7.2
False,13.4,6.2,6.1
False,3.2,7.3,7.6
True,12.0,7.8,8.1
True,12.0,7.8,8.1
True,12.0,7.8,8.1
True,12.0,7.8,8.1
False,13.6,6.8,7.1
False,13.6,6.8,7.1
False,13.6,6.8,7.1
True,14.3,7.6,7.9
False,1.9,4.6,6.1
False,4.2,6.7,7.1
False,4.2,6.7,7.1
False,1.4,5.8,5.6
False,37.6,7.4,7.8
False,37.6,7.4,7.8
False,37.6,7.4,7.8
True,37.6,7.4,7.8
False,25.2,7.3,7.5
False,6.5,6.5,6.9
False,6.5,6.5,6.9
False,11.8,7.0,7.6
False,11.8,7.0,7.6
False,16.1,5.6,5.6
False,14.6,5.8,6.0
False,13.4,7.0,7.3
True,11.8,6.4,6.7
True,50.9,7.7,7.6
False,50.9,7.7,7.6
False,5.4,5.7,6.2
False,8.5,6.6,7.1
False,36.2,6.2,5.8
False,1.4,6.6,7.2
False,1.4,6.6,7.2
False,1.1,5.6,6.5
False,1.1,5.6,6.5
False,4.8,5.5,6.2
False,12.5,6.7,6.8
True,22.9,7.8,8.1
False,22.9,7.8,8.1
True,22.9,7.8,8.1
True,22.9,7.8,8.1
True,22.9,7.8,8.1
False,24.8,7.7,7.6
False,7.6,5.2,5.6
False,7.6,5.2,5.6
True,7.6,5.2,5.6
False,8.5,6.6,6.8
False,191.4,5.6,8.1
False,191.4,5.6,8.1
False,191.4,5.6,8.1
False,191.4,5.6,8.1
False,191.4,5.6,8.1
False,191.4,5.6,8.1
False,191.4,5.6,8.1
False,3.0,6.4,6.6
False,8.4,7.2,7.2
False,12.9,7.1,7.7
False,12.9,7.1,7.7
False,12.9,7.1,7.7
False,6.1,6.5,6.7
False,6.1,6.5,6.7
False,6.1,6.5,6.7
False,2.0,6.2,6.3
False,5.8,7.0,7.4
True,4.9,7.1,7.3
False,4.9,7.1,7.3
False,4.9,7.1,7.3
False,13.0,7.7,7.7
False,13.0,7.7,7.7
False,13.2,7.2,7.4
False,13.2,7.2,7.4
False,13.2,7.2,7.4
False,1.1,6.6,6.0
True,18.0,7.1,7.4
False,18.0,7.1,7.4
False,18.0,7.1,7.4
True,18.0,7.1,7.4
False,6.1,6.3,7.1
False,6.1,6.3,7.1
False,6.1,6.3,7.1
False,27.2,6.7,6.7
False,9.8,7.3,7.5
False,9.8,7.3,7.5
True,23.9,6.8,7.0
False,23.9,6.8,7.0
False,23.9,6.8,7.0
False,20.5,7.8,7.7
False,20.5,7.8,7.7
False,20.5,7.8,7.7
False,20.5,7.8,7.7
False,20.5,7.8,7.7
False,20.5,7.8,7.7
False,24.7,7.1,6.8
True,17.2,7.0,7.3
False,17.2,7.0,7.3
False,3.8,5.8,6.7
False,9.7,6.6,6.9
False,9.7,6.6,6.9
False,19.5,7.5,7.8
False,19.5,7.5,7.8
False,9.6,6.7,6.9
False,2.0,7.1,7.3
False,2.0,7.1,7.3
False,7.2,6.9,7.2
True,7.2,6.9,7.2
False,7.2,6.9,7.2
False,7.2,6.9,7.2
False,7.2,6.9,7.2
False,8.5,7.6,8.1
False,13.8,6.6,6.8
False,13.8,6.6,6.8
False,3.8,6.2,6.5
False,13.0,6.8,7.2
False,13.0,6.8,7.2
False,13.0,6.8,7.2
False,13.0,6.8,7.2
True,13.0,6.8,7.2
False,57.8,7.6,7.8
False,57.8,7.6,7.8
False,57.8,7.6,7.8
False,57.8,7.6,7.8
False,57.8,7.6,7.8
False,57.8,7.6,7.8
False,22.3,7.6,7.1
True,22.3,7.6,7.1
False,4.0,6.2,6.6
False,1.8,6.7,7.3
True,146.9,8.5,9.0
False,146.9,8.5,9.0
False,11.0,6.3,7.0
False,11.0,6.3,7.0
False,8.4,6.9,7.2
False,29.0,8.0,8.1
True,29.0,8.0,8.1
False,29.0,8.0,8.1
False,29.0,8.0,8.1
True,29.0,8.0,8.1
True,29.0,8.0,8.1
False,29.0,8.0,8.1
False,9.8,7.2,7.6
False,9.8,7.2,7.6
False,9.8,7.2,7.6
False,9.8,7.2,7.6
True,9.8,7.2,7.6
False,9.8,7.2,7.6
False,9.8,7.2,7.6
True,9.8,7.2,7.6
False,69.6,8.2,8.5
True,69.6,8.2,8.5
True,69.6,8.2,8.5
True,69.6,8.2,8.5
False,17.4,6.8,7.3
False,17.4,6.8,7.3
False,17.4,6.8,7.3
True,17.4,6.8,7.3
False,5.6,7.7,7.6
False,5.6,7.7,7.6
False,0.9,5.0,6.2
False,69.5,7.4,6.9
False,1.5,6.4,6.0
False,20.5,7.2,7.4
True,20.5,7.2,7.4
True,20.5,7.2,7.4
False,20.5,7.2,7.4
False,20.5,7.2,7.4
False,24.4,7.6,7.7
False,16.3,7.1,7.3
False,1.9,5.3,6.2
False,1.9,5.3,6.2
True,1.9,5.3,6.2
False,12.0,7.6,8.0
False,12.0,7.6,8.0
False,12.0,7.6,8.0
True,3.9,6.3,6.7
False,3.9,6.3,6.7
False,3.9,6.3,6.7
False,6.1,6.7,7.5
False,6.1,6.7,7.5
False,6.1,6.7,7.5
False,6.1,6.7,7.5
False,6.1,6.7,7.5
False,6.0,6.2,6.9
False,5.4,7.0,6.9
False,11.7,6.4,6.5
False,8.4,7.5,7.5
False,8.4,7.5,7.5
False,8.4,7.5,7.5
False,11.6,6.6,7.0
False,11.6,6.6,7.0
False,21.6,7.2,7.4
False,21.6,7.2,7.4
True,21.6,7.2,7.4
True,21.6,7.2,7.4
True,21.6,7.2,7.4
True,21.6,7.2,7.4
False,21.6,7.2,7.4
False,3.1,6.1,7.0
False,69.7,7.7,8.1
False,69.7,7.7,8.1
False,69.7,7.7,8.1
False,69.7,7.7,8.1
False,69.7,7.7,8.1
False,69.7,7.7,8.1
True,11.9,6.5,6.6
False,30.9,7.6,7.5
False,30.9,7.6,7.5
False,30.9,7.6,7.5
False,30.9,7.6,7.5
False,30.9,7.6,7.5
False,9.7,6.6,6.9
False,9.7,6.6,6.9
False,2.6,5.2,6.5
False,2.6,5.2,6.5
False,9.3,7.2,7.6
False,9.0,6.9,7.2
True,9.0,6.9,7.2
True,32.0,8.1,8.2
False,32.0,8.1,8.2
False,32.0,8.1,8.2
True,32.0,8.1,8.2
True,24.3,7.5,7.5
False,24.3,7.5,7.5
False,24.3,7.5,7.5
False,24.3,7.5,7.5
False,24.3,7.5,7.5
False,24.3,7.5,7.5
False,24.3,7.5,7.5
False,7.0,7.0,7.3
True,25.3,7.4,7.8
False,25.3,7.4,7.8
True,25.3,7.4,7.8
False,25.3,7.4,7.8
False,25.3,7.4,7.8
False,25.3,7.4,7.8
False,21.3,6.7,6.9
False,13.8,7.3,7.5
True,13.8,7.3,7.5
False,13.8,7.3,7.5
False,5.4,6.7,6.9
False,4.2,5.8,6.8
False,8.9,6.3,6.8
False,12.8,7.2,7.5
False,22.1,7.4,7.6
False,3.2,5.5,5.6
True,10.2,7.2,7.2
False,10.2,7.2,7.2
False,10.2,7.2,7.2
False,5.0,7.5,7.8
False,1.2,6.5,6.5
True,20.2,7.5,7.7
False,20.2,7.5,7.7
False,20.2,7.5,7.7
True,20.2,7.5,7.7
True,20.2,7.5,7.7
False,10.5,6.4,6.9
False,10.5,6.4,6.9
False,3.5,5.9,6.5
False,7.5,7.0,7.3
False,9.4,6.6,6.7
False,9.4,6.6,6.7
False,9.4,6.6,6.7
True,31.4,7.5,7.8
False,31.4,7.5,7.8
False,31.4,7.5,7.8
False,16.5,7.0,7.2
False,16.5,7.0,7.2
False,16.5,7.0,7.2
False,4.0,7.1,7.3
False,7.2,6.8,7.4
False,2.3,6.2,6.5
False,2.3,6.2,6.5
False,8.6,7.5,7.8
False,40.3,7.4,7.8
False,40.3,7.4,7.8
False,6.3,6.8,7.3
False,1.5,5.9,7.0
True,176.2,8.7,9.2
False,176.2,8.7,9.2
False,176.2,8.7,9.2
False,176.2,8.7,9.2
False,176.2,8.7,9.2
True,176.2,8.7,9.2
False,112.6,8.6,9.0
True,112.6,8.6,9.0
False,112.6,8.6,9.0
False,112.6,8.6,9.0
False,112.6,8.6,9.0
True,112.6,8.6,9.0
True,112.6,8.6,9.0
True,112.6,8.6,9.0
False,73.6,7.4,7.6
False,73.6,7.4,7.6
False,73.6,7.4,7.6
False,73.6,7.4,7.6
True,7.1,6.3,7.5
True,7.1,6.3,7.5
False,7.1,6.3,7.5
False,7.1,6.3,7.5
True,12.4,6.9,7.4
False,12.4,6.9,7.4
False,12.4,6.9,7.4
False,12.4,6.9,7.4
False,12.4,6.9,7.4
False,4.4,5.2,5.6
False,4.4,5.2,5.6
False,27.5,7.6,8.0
False,27.5,7.6,8.0
False,27.5,7.6,8.0
False,27.5,7.6,8.0
True,27.5,7.6,8.0
False,27.5,7.6,8.0
False,46.9,8.0,8.1
False,46.9,8.0,8.1
False,46.9,8.0,8.1
False,46.9,8.0,8.1
False,17.6,6.6,6.6
False,14.8,7.8,8.1
True,14.8,7.8,8.1
True,14.8,7.8,8.1
False,14.8,7.8,8.1
False,25.3,8.3,8.4
False,25.3,8.3,8.4
False,25.3,8.3,8.4
False,25.3,8.3,8.4
True,5.1,6.9,7.0
True,3.9,6.9,7.2
False,11.4,7.1,7.2
False,0.7,5.0,5.6
False,2.1,5.6,6.5
True,2.1,5.6,6.5
False,2.5,6.1,6.9
False,2.5,6.1,6.9
True,11.8,6.2,6.6
False,11.8,6.2,6.6
True,11.8,6.2,6.6
False,11.7,6.3,6.5
True,11.7,6.3,6.5
False,20.6,6.4,6.6
False,1.3,4.5,5.4
False,99.8,8.5,8.6
False,99.8,8.5,8.6
False,99.8,8.5,8.6
False,2.0,6.5,7.0
False,2.0,6.5,7.0
False,14.3,6.5,6.9
False,14.3,6.5,6.9
False,14.3,6.5,6.9
False,14.3,6.5,6.9
False,2.0,5.3,6.4
False,2.0,5.3,6.4
False,21.9,7.3,7.5
False,21.9,7.3,7.5
False,6.8,6.0,6.3
False,9.4,7.1,7.5
False,1.8,6.7,7.3
False,58.1,7.8,7.8
False,58.1,7.8,7.8
False,4.0,7.6,7.5
False,4.0,7.6,7.5
False,6.8,6.6,7.0
False,6.8,6.6,7.0
False,9.0,7.7,8.1
True,9.0,7.7,8.1
False,9.0,7.7,8.1
False,9.0,7.7,8.1
False,9.0,7.7,8.1
False,57.8,8.2,8.1
False,57.8,8.2,8.1
True,57.8,8.2,8.1
False,57.8,8.2,8.1
False,8.7,5.9,6.6
False,8.7,5.9,6.6
False,8.7,5.9,6.6
False,8.8,6.3,6.2
False,38.4,7.7,7.9
True,38.4,7.7,7.9
False,38.4,7.7,7.9
False,38.4,7.7,7.9
False,9.1,6.6,7.2
False,15.1,7.3,7.5
True,15.1,7.3,7.5
False,15.1,7.3,7.5
False,15.1,7.3,7.5
False,15.1,7.3,7.5
False,15.1,7.3,7.5
False,3.8,6.2,6.5
False,3.7,6.3,7.0
False,3.7,6.3,7.0
False,3.7,6.3,7.0
False,6.3,6.6,7.1
False,17.9,7.4,7.6
False,29.0,7.3,7.5
False,29.0,7.3,7.5
True,29.0,7.3,7.5
True,29.0,7.3,7.5
True,29.0,7.3,7.5
False,13.2,7.7,8.0
False,13.2,7.7,8.0
